match_id,inning,over,ball,batsman,bowler,batsman_runs,extra_runs,total_runs
27,1,14,2,Player_43,Player_56,0,0,0
27,1,14,3,Player_13,Player_92,0,0,0
27,1,14,4,Player_13,Player_94,0,0,0
27,1,14,5,Player_1,Player_72,2,0,2
27,1,14,6,Player_8,Player_75,1,0,1
27,1,15,1,Player_4,Player_67,0,0,0
27,1,15,2,Player_47,Player_52,6,0,6
27,1,15,3,Player_18,Player_95,1,0,1
27,1,15,4,Player_12,Player_90,1,0,1
27,1,15,5,Player_45,Player_63,0,0,0
27,1,15,6,Player_26,Player_97,0,0,0
27,1,16,1,Player_39,Player_93,2,0,2
27,1,16,2,Player_16,Player_78,0,0,0
27,1,16,3,Player_39,Player_83,3,0,3
27,1,16,4,Player_40,Player_90,0,0,0
27,1,16,5,Player_23,Player_94,4,0,4
27,1,16,6,Player_28,Player_65,0,0,0
27,1,17,1,Player_22,Player_60,0,0,0
27,1,17,2,Player_16,Player_91,0,0,0
27,1,17,3,Player_34,Player_58,1,1,2
27,1,17,4,Player_46,Player_77,0,0,0
27,1,17,5,Player_35,Player_54,1,0,1
27,1,17,6,Player_43,Player_68,6,0,6
27,1,18,1,Player_2,Player_57,1,0,1
27,1,18,2,Player_21,Player_77,0,0,0
27,1,18,3,Player_26,Player_60,0,0,0
27,1,18,4,Player_48,Player_86,1,0,1
27,1,18,5,Player_21,Player_73,2,0,2
27,1,18,6,Player_48,Player_68,0,0,0
27,1,19,1,Player_3,Player_98,0,0,0
27,1,19,2,Player_13,Player_65,1,0,1
27,1,19,3,Player_19,Player_81,0,0,0
27,1,19,4,Player_48,Player_63,0,0,0
27,1,19,5,Player_32,Player_60,0,0,0
27,1,19,6,Player_4,Player_75,4,0,4
27,1,20,1,Player_14,Player_81,4,0,4
27,1,20,2,Player_10,Player_84,2,0,2
27,1,20,3,Player_46,Player_67,2,0,2
27,1,20,4,Player_4,Player_84,0,0,0
27,1,20,5,Player_37,Player_69,1,0,1
27,1,20,6,Player_21,Player_80,0,0,0
27,2,1,1,Player_23,Player_57,0,0,0
27,2,1,2,Player_29,Player_78,1,0,1
27,2,1,3,Player_46,Player_90,0,0,0
27,2,1,4,Player_16,Player_89,2,0,2
27,2,1,5,Player_4,Player_79,1,0,1
27,2,1,6,Player_30,Player_63,6,0,6
27,2,2,1,Player_7,Player_91,0,0,0
27,2,2,2,Player_13,Player_70,0,0,0
27,2,2,3,Player_32,Player_97,0,0,0
27,2,2,4,Player_39,Player_75,1,0,1
27,2,2,5,Player_34,Player_69,0,0,0
27,2,2,6,Player_41,Player_67,1,0,1
27,2,3,1,Player_42,Player_74,1,0,1
27,2,3,2,Player_43,Player_95,0,0,0
27,2,3,3,Player_5,Player_71,0,0,0
27,2,3,4,Player_30,Player_85,4,0,4
27,2,3,5,Player_38,Player_88,1,0,1
27,2,3,6,Player_29,Player_78,0,0,0
27,2,4,1,Player_35,Player_94,1,0,1
27,2,4,2,Player_37,Player_59,0,1,1
27,2,4,3,Player_7,Player_90,4,0,4
27,2,4,4,Player_13,Player_90,3,0,3
27,2,4,5,Player_30,Player_78,2,0,2
27,2,4,6,Player_20,Player_78,0,1,1
27,2,5,1,Player_34,Player_93,4,0,4
27,2,5,2,Player_37,Player_84,0,0,0
27,2,5,3,Player_46,Player_55,2,0,2
27,2,5,4,Player_41,Player_80,6,0,6
27,2,5,5,Player_45,Player_72,0,0,0
27,2,5,6,Player_21,Player_52,0,0,0
27,2,6,1,Player_20,Player_96,0,0,0
27,2,6,2,Player_23,Player_64,4,0,4
27,2,6,3,Player_11,Player_51,0,0,0
27,2,6,4,Player_48,Player_88,2,0,2
27,2,6,5,Player_48,Player_77,3,0,3
27,2,6,6,Player_13,Player_54,1,0,1
27,2,7,1,Player_14,Player_60,4,0,4
27,2,7,2,Player_15,Player_95,0,0,0
27,2,7,3,Player_40,Player_76,0,0,0
27,2,7,4,Player_20,Player_63,0,0,0
27,2,7,5,Player_13,Player_74,2,0,2
27,2,7,6,Player_5,Player_51,1,0,1
27,2,8,1,Player_42,Player_53,0,0,0
27,2,8,2,Player_12,Player_61,1,0,1
27,2,8,3,Player_9,Player_89,1,1,2
27,2,8,4,Player_34,Player_68,1,0,1
27,2,8,5,Player_26,Player_59,1,0,1
27,2,8,6,Player_17,Player_50,0,0,0
27,2,9,1,Player_49,Player_92,4,0,4
27,2,9,2,Player_21,Player_58,6,0,6
27,2,9,3,Player_18,Player_84,2,1,3
27,2,9,4,Player_45,Player_82,1,0,1
27,2,9,5,Player_30,Player_75,0,0,0
27,2,9,6,Player_31,Player_66,0,0,0
27,2,10,1,Player_33,Player_53,1,0,1
27,2,10,2,Player_38,Player_94,0,0,0
27,2,10,3,Player_31,Player_90,1,0,1
27,2,10,4,Player_23,Player_61,1,0,1
27,2,10,5,Player_32,Player_66,0,0,0
27,2,10,6,Player_18,Player_60,1,0,1
27,2,11,1,Player_26,Player_96,1,0,1
27,2,11,2,Player_42,Player_86,4,0,4
27,2,11,3,Player_21,Player_73,0,0,0
27,2,11,4,Player_2,Player_86,0,0,0
27,2,11,5,Player_1,Player_92,2,0,2
27,2,11,6,Player_28,Player_58,0,0,0
27,2,12,1,Player_45,Player_90,2,0,2
27,2,12,2,Player_39,Player_98,0,0,0
27,2,12,3,Player_22,Player_99,6,1,7
27,2,12,4,Player_20,Player_85,4,0,4
27,2,12,5,Player_47,Player_98,2,0,2
27,2,12,6,Player_41,Player_97,0,0,0
27,2,13,1,Player_27,Player_58,1,0,1
27,2,13,2,Player_37,Player_56,0,0,0
27,2,13,3,Player_22,Player_63,1,0,1
27,2,13,4,Player_31,Player_88,1,0,1
27,2,13,5,Player_29,Player_89,6,0,6
27,2,13,6,Player_30,Player_83,1,0,1
27,2,14,1,Player_38,Player_67,1,0,1
27,2,14,2,Player_12,Player_61,1,0,1
27,2,14,3,Player_22,Player_98,1,0,1
27,2,14,4,Player_3,Player_65,4,0,4
27,2,14,5,Player_38,Player_53,1,0,1
27,2,14,6,Player_11,Player_88,0,0,0
27,2,15,1,Player_4,Player_75,4,0,4
27,2,15,2,Player_16,Player_72,1,0,1
27,2,15,3,Player_25,Player_86,4,0,4
27,2,15,4,Player_28,Player_52,0,0,0
27,2,15,5,Player_3,Player_88,0,0,0
27,2,15,6,Player_41,Player_61,1,0,1
27,2,16,1,Player_25,Player_84,0,0,0
27,2,16,2,Player_10,Player_73,2,0,2
27,2,16,3,Player_24,Player_68,0,0,0
27,2,16,4,Player_26,Player_74,0,0,0
27,2,16,5,Player_6,Player_81,1,0,1
27,2,16,6,Player_31,Player_86,0,0,0
27,2,17,1,Player_37,Player_68,1,0,1
27,2,17,2,Player_27,Player_51,1,0,1
27,2,17,3,Player_48,Player_66,0,0,0
27,2,17,4,Player_30,Player_65,0,0,0
27,2,17,5,Player_31,Player_53,2,0,2
27,2,17,6,Player_25,Player_71,0,1,1
27,2,18,1,Player_49,Player_97,4,0,4
27,2,18,2,Player_16,Player_58,1,0,1
27,2,18,3,Player_47,Player_64,2,0,2
27,2,18,4,Player_33,Player_82,0,0,0
27,2,18,5,Player_4,Player_72,0,0,0
27,2,18,6,Player_46,Player_79,1,0,1
27,2,19,1,Player_9,Player_75,0,0,0
27,2,19,2,Player_45,Player_64,2,0,2
27,2,19,3,Player_41,Player_55,3,0,3
27,2,19,4,Player_21,Player_64,0,0,0
27,2,19,5,Player_24,Player_52,2,0,2
27,2,19,6,Player_18,Player_89,6,0,6
27,2,20,1,Player_29,Player_53,2,0,2
27,2,20,2,Player_44,Player_89,1,0,1
27,2,20,3,Player_35,Player_93,1,0,1
27,2,20,4,Player_41,Player_54,1,1,2
27,2,20,5,Player_8,Player_72,0,0,0
27,2,20,6,Player_29,Player_90,0,0,0
28,1,1,1,Player_21,Player_62,1,0,1
28,1,1,2,Player_37,Player_90,1,0,1
28,1,1,3,Player_41,Player_71,3,1,4
28,1,1,4,Player_4,Player_82,6,0,6
28,1,1,5,Player_4,Player_78,1,0,1
28,1,1,6,Player_9,Player_57,0,0,0
28,1,2,1,Player_22,Player_86,4,0,4
28,1,2,2,Player_41,Player_85,1,0,1
28,1,2,3,Player_7,Player_69,1,1,2
28,1,2,4,Player_41,Player_54,0,0,0
28,1,2,5,Player_1,Player_74,3,0,3
28,1,2,6,Player_17,Player_70,0,1,1
28,1,3,1,Player_10,Player_66,1,0,1
28,1,3,2,Player_7,Player_61,6,1,7
28,1,3,3,Player_20,Player_93,1,0,1
28,1,3,4,Player_22,Player_50,6,0,6
28,1,3,5,Player_12,Player_70,0,0,0
28,1,3,6,Player_41,Player_67,3,0,3
28,1,4,1,Player_25,Player_72,1,0,1
28,1,4,2,Player_38,Player_84,2,0,2
28,1,4,3,Player_20,Player_50,1,0,1
28,1,4,4,Player_42,Player_71,3,0,3
28,1,4,5,Player_4,Player_68,0,0,0
28,1,4,6,Player_21,Player_71,1,0,1
28,1,5,1,Player_21,Player_82,0,0,0
28,1,5,2,Player_29,Player_77,4,0,4
28,1,5,3,Player_21,Player_83,4,0,4
28,1,5,4,Player_17,Player_96,0,0,0
28,1,5,5,Player_39,Player_76,1,0,1
28,1,5,6,Player_11,Player_77,0,0,0
28,1,6,1,Player_12,Player_65,4,0,4
28,1,6,2,Player_29,Player_77,0,0,0
28,1,6,3,Player_31,Player_68,1,0,1
28,1,6,4,Player_17,Player_85,1,0,1
28,1,6,5,Player_2,Player_67,6,0,6
28,1,6,6,Player_35,Player_99,1,0,1
28,1,7,1,Player_41,Player_65,1,0,1
28,1,7,2,Player_38,Player_94,2,0,2
28,1,7,3,Player_31,Player_94,0,0,0
28,1,7,4,Player_4,Player_79,0,0,0
28,1,7,5,Player_8,Player_97,3,0,3
28,1,7,6,Player_44,Player_52,1,0,1
28,1,8,1,Player_45,Player_70,1,0,1
28,1,8,2,Player_41,Player_78,0,0,0
28,1,8,3,Player_14,Player_86,0,0,0
28,1,8,4,Player_12,Player_91,1,0,1
28,1,8,5,Player_12,Player_70,0,0,0
28,1,8,6,Player_36,Player_66,2,1,3
28,1,9,1,Player_4,Player_66,1,0,1
28,1,9,2,Player_32,Player_76,1,0,1
28,1,9,3,Player_40,Player_93,1,0,1
28,1,9,4,Player_39,Player_78,0,1,1
28,1,9,5,Player_48,Player_59,6,0,6
28,1,9,6,Player_20,Player_64,2,0,2
28,1,10,1,Player_18,Player_72,0,0,0
28,1,10,2,Player_36,Player_54,1,0,1
28,1,10,3,Player_11,Player_91,6,0,6
28,1,10,4,Player_12,Player_65,0,0,0
28,1,10,5,Player_21,Player_86,0,0,0
28,1,10,6,Player_23,Player_81,0,0,0
28,1,11,1,Player_18,Player_98,3,0,3
28,1,11,2,Player_16,Player_88,3,0,3
28,1,11,3,Player_23,Player_81,2,0,2
28,1,11,4,Player_42,Player_83,4,0,4
28,1,11,5,Player_25,Player_60,0,0,0
28,1,11,6,Player_43,Player_64,2,0,2
28,1,12,1,Player_9,Player_54,0,0,0
28,1,12,2,Player_5,Player_71,3,0,3
28,1,12,3,Player_47,Player_95,1,0,1
28,1,12,4,Player_20,Player_63,1,0,1
28,1,12,5,Player_9,Player_81,1,0,1
28,1,12,6,Player_6,Player_98,4,0,4
28,1,13,1,Player_1,Player_91,4,0,4
28,1,13,2,Player_37,Player_98,1,0,1
28,1,13,3,Player_23,Player_51,1,0,1
28,1,13,4,Player_22,Player_77,1,0,1
28,1,13,5,Player_18,Player_73,0,0,0
28,1,13,6,Player_26,Player_68,6,0,6
28,1,14,1,Player_14,Player_58,0,1,1
28,1,14,2,Player_12,Player_84,0,0,0
28,1,14,3,Player_39,Player_63,1,0,1
28,1,14,4,Player_43,Player_50,1,0,1
28,1,14,5,Player_17,Player_84,1,0,1
28,1,14,6,Player_31,Player_88,0,0,0
28,1,15,1,Player_22,Player_93,1,0,1
28,1,15,2,Player_44,Player_64,0,0,0
28,1,15,3,Player_26,Player_54,2,0,2
28,1,15,4,Player_21,Player_85,6,0,6
28,1,15,5,Player_36,Player_60,0,0,0
28,1,15,6,Player_20,Player_81,1,0,1
28,1,16,1,Player_16,Player_97,1,1,2
28,1,16,2,Player_49,Player_73,2,0,2
28,1,16,3,Player_38,Player_96,2,0,2
28,1,16,4,Player_9,Player_52,1,0,1
28,1,16,5,Player_41,Player_93,0,0,0
28,1,16,6,Player_5,Player_98,4,0,4
28,1,17,1,Player_15,Player_50,0,0,0
28,1,17,2,Player_30,Player_68,2,0,2
28,1,17,3,Player_44,Player_61,3,0,3
28,1,17,4,Player_11,Player_51,1,0,1
28,1,17,5,Player_4,Player_90,0,0,0
28,1,17,6,Player_7,Player_71,0,0,0
28,1,18,1,Player_20,Player_63,1,0,1
28,1,18,2,Player_22,Player_66,0,0,0
28,1,18,3,Player_2,Player_67,0,0,0
28,1,18,4,Player_48,Player_68,0,0,0
28,1,18,5,Player_7,Player_51,0,0,0
28,1,18,6,Player_12,Player_52,0,0,0
28,1,19,1,Player_42,Player_90,6,0,6
28,1,19,2,Player_10,Player_66,0,0,0
28,1,19,3,Player_27,Player_82,1,0,1
28,1,19,4,Player_33,Player_70,4,1,5
28,1,19,5,Player_48,Player_82,4,0,4
28,1,19,6,Player_36,Player_96,4,0,4
28,1,20,1,Player_20,Player_53,0,0,0
28,1,20,2,Player_43,Player_96,0,0,0
28,1,20,3,Player_30,Player_92,4,0,4
28,1,20,4,Player_37,Player_62,2,0,2
28,1,20,5,Player_8,Player_73,0,0,0
28,1,20,6,Player_35,Player_81,4,0,4
28,2,1,1,Player_44,Player_66,3,0,3
28,2,1,2,Player_46,Player_55,6,0,6
28,2,1,3,Player_9,Player_63,0,0,0
28,2,1,4,Player_20,Player_64,1,0,1
28,2,1,5,Player_23,Player_95,1,0,1
28,2,1,6,Player_3,Player_99,0,0,0
28,2,2,1,Player_27,Player_72,0,0,0
28,2,2,2,Player_40,Player_67,0,0,0
28,2,2,3,Player_25,Player_56,2,0,2
28,2,2,4,Player_5,Player_63,0,0,0
28,2,2,5,Player_13,Player_70,1,0,1
28,2,2,6,Player_24,Player_84,0,0,0
28,2,3,1,Player_45,Player_56,0,1,1
28,2,3,2,Player_34,Player_88,0,0,0
28,2,3,3,Player_29,Player_59,4,0,4
28,2,3,4,Player_37,Player_81,1,0,1
28,2,3,5,Player_6,Player_78,0,0,0
28,2,3,6,Player_13,Player_76,2,0,2
28,2,4,1,Player_21,Player_72,4,0,4
28,2,4,2,Player_26,Player_64,0,0,0
28,2,4,3,Player_26,Player_70,4,0,4
28,2,4,4,Player_32,Player_65,0,0,0
28,2,4,5,Player_41,Player_93,0,0,0
28,2,4,6,Player_11,Player_64,0,0,0
28,2,5,1,Player_3,Player_65,1,0,1
28,2,5,2,Player_47,Player_84,0,0,0
28,2,5,3,Player_38,Player_75,1,0,1
28,2,5,4,Player_19,Player_77,0,0,0
28,2,5,5,Player_30,Player_86,0,0,0
28,2,5,6,Player_23,Player_55,1,0,1
28,2,6,1,Player_41,Player_65,0,0,0
28,2,6,2,Player_37,Player_62,0,0,0
28,2,6,3,Player_28,Player_78,1,0,1
28,2,6,4,Player_44,Player_87,1,0,1
28,2,6,5,Player_47,Player_96,1,0,1
28,2,6,6,Player_39,Player_63,2,0,2
28,2,7,1,Player_36,Player_82,4,0,4
28,2,7,2,Player_16,Player_94,3,0,3
28,2,7,3,Player_49,Player_58,2,0,2
28,2,7,4,Player_31,Player_95,4,0,4
28,2,7,5,Player_3,Player_50,0,1,1
28,2,7,6,Player_45,Player_54,0,0,0
28,2,8,1,Player_23,Player_65,1,0,1
28,2,8,2,Player_44,Player_96,6,0,6
28,2,8,3,Player_30,Player_75,3,0,3
28,2,8,4,Player_16,Player_98,1,0,1
28,2,8,5,Player_13,Player_78,1,0,1
28,2,8,6,Player_45,Player_93,4,0,4
28,2,9,1,Player_46,Player_50,6,0,6
28,2,9,2,Player_24,Player_95,2,0,2
28,2,9,3,Player_33,Player_84,3,0,3
28,2,9,4,Player_44,Player_75,4,0,4
28,2,9,5,Player_32,Player_85,0,0,0
28,2,9,6,Player_11,Player_75,2,0,2
28,2,10,1,Player_3,Player_67,0,1,1
28,2,10,2,Player_14,Player_87,1,0,1
28,2,10,3,Player_11,Player_88,3,0,3
28,2,10,4,Player_48,Player_98,1,0,1
28,2,10,5,Player_8,Player_70,1,0,1
28,2,10,6,Player_20,Player_94,3,0,3
28,2,11,1,Player_18,Player_79,6,0,6
28,2,11,2,Player_1,Player_85,1,0,1
28,2,11,3,Player_13,Player_60,4,0,4
28,2,11,4,Player_15,Player_62,4,0,4
28,2,11,5,Player_24,Player_69,1,0,1
28,2,11,6,Player_24,Player_75,0,0,0
28,2,12,1,Player_37,Player_71,1,0,1
28,2,12,2,Player_22,Player_92,1,0,1
28,2,12,3,Player_48,Player_70,0,0,0
28,2,12,4,Player_49,Player_70,2,0,2
28,2,12,5,Player_46,Player_71,0,1,1
28,2,12,6,Player_14,Player_59,1,0,1
28,2,13,1,Player_17,Player_72,1,0,1
28,2,13,2,Player_31,Player_60,0,0,0
28,2,13,3,Player_22,Player_82,0,0,0
28,2,13,4,Player_18,Player_63,4,0,4
28,2,13,5,Player_36,Player_68,4,0,4
28,2,13,6,Player_47,Player_81,0,1,1
28,2,14,1,Player_23,Player_54,0,0,0
28,2,14,2,Player_7,Player_82,4,0,4
28,2,14,3,Player_49,Player_96,0,0,0
28,2,14,4,Player_19,Player_63,0,0,0
28,2,14,5,Player_1,Player_75,0,0,0
28,2,14,6,Player_43,Player_55,0,0,0
28,2,15,1,Player_3,Player_54,0,0,0
28,2,15,2,Player_19,Player_86,1,0,1
28,2,15,3,Player_7,Player_82,0,0,0
28,2,15,4,Player_7,Player_93,6,0,6
28,2,15,5,Player_29,Player_68,1,0,1
28,2,15,6,Player_13,Player_81,0,0,0
28,2,16,1,Player_9,Player_57,0,0,0
28,2,16,2,Player_9,Player_62,1,0,1
28,2,16,3,Player_22,Player_80,0,0,0
28,2,16,4,Player_10,Player_58,0,0,0
28,2,16,5,Player_40,Player_73,2,1,3
28,2,16,6,Player_20,Player_66,4,0,4
28,2,17,1,Player_28,Player_50,2,0,2
28,2,17,2,Player_6,Player_56,0,0,0
28,2,17,3,Player_34,Player_84,2,0,2
28,2,17,4,Player_42,Player_84,0,0,0
28,2,17,5,Player_10,Player_92,0,0,0
28,2,17,6,Player_9,Player_89,1,0,1
28,2,18,1,Player_15,Player_77,0,0,0
28,2,18,2,Player_18,Player_70,6,0,6
28,2,18,3,Player_15,Player_94,0,1,1
28,2,18,4,Player_26,Player_90,6,0,6
28,2,18,5,Player_4,Player_59,1,0,1
28,2,18,6,Player_9,Player_78,1,0,1
28,2,19,1,Player_38,Player_73,0,0,0
28,2,19,2,Player_26,Player_77,2,0,2
28,2,19,3,Player_3,Player_71,2,0,2
28,2,19,4,Player_44,Player_67,1,0,1
28,2,19,5,Player_5,Player_93,2,0,2
28,2,19,6,Player_14,Player_93,1,0,1
28,2,20,1,Player_45,Player_65,0,0,0
28,2,20,2,Player_9,Player_77,6,0,6
28,2,20,3,Player_26,Player_75,0,1,1
28,2,20,4,Player_32,Player_73,0,0,0
28,2,20,5,Player_26,Player_73,0,0,0
28,2,20,6,Player_39,Player_51,2,0,2
29,1,1,1,Player_23,Player_82,2,0,2
29,1,1,2,Player_49,Player_71,2,0,2
29,1,1,3,Player_20,Player_63,3,0,3
29,1,1,4,Player_27,Player_75,6,0,6
29,1,1,5,Player_47,Player_73,6,1,7
29,1,1,6,Player_43,Player_79,4,0,4
29,1,2,1,Player_39,Player_71,4,0,4
29,1,2,2,Player_41,Player_90,0,0,0
29,1,2,3,Player_44,Player_68,6,0,6
29,1,2,4,Player_25,Player_87,3,1,4
29,1,2,5,Player_3,Player_51,1,0,1
29,1,2,6,Player_12,Player_87,1,0,1
29,1,3,1,Player_36,Player_95,0,0,0
29,1,3,2,Player_21,Player_70,0,0,0
29,1,3,3,Player_36,Player_62,0,1,1
29,1,3,4,Player_19,Player_72,1,0,1
29,1,3,5,Player_3,Player_83,4,0,4
29,1,3,6,Player_3,Player_96,1,0,1
29,1,4,1,Player_20,Player_93,2,0,2
29,1,4,2,Player_14,Player_91,1,0,1
29,1,4,3,Player_20,Player_79,1,0,1
29,1,4,4,Player_38,Player_99,0,0,0
29,1,4,5,Player_24,Player_50,4,0,4
29,1,4,6,Player_26,Player_78,0,0,0
29,1,5,1,Player_33,Player_89,6,0,6
29,1,5,2,Player_47,Player_85,0,0,0
29,1,5,3,Player_2,Player_73,0,0,0
29,1,5,4,Player_19,Player_99,2,0,2
29,1,5,5,Player_1,Player_52,4,0,4
29,1,5,6,Player_47,Player_97,0,0,0
29,1,6,1,Player_40,Player_55,0,0,0
29,1,6,2,Player_35,Player_57,1,0,1
29,1,6,3,Player_25,Player_82,0,0,0
29,1,6,4,Player_35,Player_89,6,0,6
29,1,6,5,Player_32,Player_60,0,0,0
29,1,6,6,Player_48,Player_88,0,0,0
29,1,7,1,Player_49,Player_52,1,0,1
29,1,7,2,Player_25,Player_72,2,0,2
29,1,7,3,Player_32,Player_79,0,0,0
29,1,7,4,Player_5,Player_72,0,0,0
29,1,7,5,Player_27,Player_57,0,0,0
29,1,7,6,Player_2,Player_98,0,0,0
29,1,8,1,Player_16,Player_86,0,0,0
29,1,8,2,Player_35,Player_83,1,0,1
29,1,8,3,Player_18,Player_83,4,0,4
29,1,8,4,Player_3,Player_76,6,0,6
29,1,8,5,Player_46,Player_88,1,0,1
29,1,8,6,Player_19,Player_68,0,0,0
29,1,9,1,Player_27,Player_98,2,0,2
29,1,9,2,Player_40,Player_84,3,0,3
29,1,9,3,Player_39,Player_99,1,0,1
29,1,9,4,Player_46,Player_99,1,0,1
29,1,9,5,Player_1,Player_92,2,0,2
29,1,9,6,Player_16,Player_86,4,0,4
29,1,10,1,Player_16,Player_76,0,0,0
29,1,10,2,Player_33,Player_81,1,0,1
29,1,10,3,Player_30,Player_89,1,0,1
29,1,10,4,Player_18,Player_61,0,0,0
29,1,10,5,Player_16,Player_72,2,0,2
29,1,10,6,Player_22,Player_88,2,0,2
29,1,11,1,Player_10,Player_77,0,0,0
29,1,11,2,Player_22,Player_72,4,1,5
29,1,11,3,Player_44,Player_78,0,0,0
29,1,11,4,Player_18,Player_87,0,0,0
29,1,11,5,Player_23,Player_81,2,0,2
29,1,11,6,Player_43,Player_71,0,0,0
29,1,12,1,Player_32,Player_78,1,0,1
29,1,12,2,Player_10,Player_62,1,0,1
29,1,12,3,Player_2,Player_66,1,0,1
29,1,12,4,Player_37,Player_54,0,0,0
29,1,12,5,Player_22,Player_78,6,0,6
29,1,12,6,Player_20,Player_54,4,0,4
29,1,13,1,Player_39,Player_59,2,1,3
29,1,13,2,Player_9,Player_81,1,0,1
29,1,13,3,Player_13,Player_67,1,0,1
29,1,13,4,Player_5,Player_92,1,0,1
29,1,13,5,Player_21,Player_77,1,0,1
29,1,13,6,Player_37,Player_76,0,0,0
29,1,14,1,Player_15,Player_78,1,0,1
29,1,14,2,Player_9,Player_70,4,0,4
29,1,14,3,Player_4,Player_55,1,0,1
29,1,14,4,Player_28,Player_65,0,0,0
29,1,14,5,Player_19,Player_99,2,0,2
29,1,14,6,Player_12,Player_55,3,0,3
29,1,15,1,Player_49,Player_70,0,0,0
29,1,15,2,Player_30,Player_81,0,0,0
29,1,15,3,Player_25,Player_94,1,0,1
29,1,15,4,Player_49,Player_89,0,0,0
29,1,15,5,Player_16,Player_61,0,0,0
29,1,15,6,Player_27,Player_88,4,0,4
29,1,16,1,Player_43,Player_86,1,0,1
29,1,16,2,Player_29,Player_98,1,0,1
29,1,16,3,Player_10,Player_54,2,0,2
29,1,16,4,Player_25,Player_82,4,0,4
29,1,16,5,Player_33,Player_58,2,0,2
29,1,16,6,Player_46,Player_64,0,0,0
29,1,17,1,Player_22,Player_70,2,0,2
29,1,17,2,Player_4,Player_59,0,0,0
29,1,17,3,Player_48,Player_65,0,0,0
29,1,17,4,Player_15,Player_64,0,0,0
29,1,17,5,Player_42,Player_90,1,0,1
29,1,17,6,Player_20,Player_83,0,0,0
29,1,18,1,Player_16,Player_54,0,0,0
29,1,18,2,Player_13,Player_73,0,0,0
29,1,18,3,Player_2,Player_55,0,0,0
29,1,18,4,Player_12,Player_85,6,0,6
29,1,18,5,Player_14,Player_84,0,0,0
29,1,18,6,Player_13,Player_57,1,0,1
29,1,19,1,Player_34,Player_91,0,0,0
29,1,19,2,Player_36,Player_95,1,0,1
29,1,19,3,Player_38,Player_52,0,0,0
29,1,19,4,Player_14,Player_79,1,0,1
29,1,19,5,Player_29,Player_99,0,0,0
29,1,19,6,Player_14,Player_83,0,0,0
29,1,20,1,Player_13,Player_75,6,1,7
29,1,20,2,Player_19,Player_64,0,0,0
29,1,20,3,Player_19,Player_82,1,0,1
29,1,20,4,Player_39,Player_77,2,0,2
29,1,20,5,Player_44,Player_69,1,0,1
29,1,20,6,Player_21,Player_51,0,0,0
29,2,1,1,Player_42,Player_92,4,0,4
29,2,1,2,Player_9,Player_69,0,0,0
29,2,1,3,Player_4,Player_87,1,0,1
29,2,1,4,Player_35,Player_79,0,0,0
29,2,1,5,Player_47,Player_61,1,0,1
29,2,1,6,Player_26,Player_59,1,0,1
29,2,2,1,Player_21,Player_84,0,0,0
29,2,2,2,Player_35,Player_96,2,0,2
29,2,2,3,Player_24,Player_69,0,1,1
29,2,2,4,Player_24,Player_89,4,0,4
29,2,2,5,Player_34,Player_90,0,0,0
29,2,2,6,Player_30,Player_92,3,0,3
29,2,3,1,Player_47,Player_58,0,0,0
29,2,3,2,Player_44,Player_91,4,0,4
29,2,3,3,Player_11,Player_74,0,1,1
29,2,3,4,Player_47,Player_78,0,0,0
29,2,3,5,Player_34,Player_55,0,0,0
29,2,3,6,Player_44,Player_83,1,0,1
29,2,4,1,Player_49,Player_55,0,0,0
29,2,4,2,Player_4,Player_58,0,0,0
29,2,4,3,Player_23,Player_53,3,0,3
29,2,4,4,Player_45,Player_91,0,0,0
29,2,4,5,Player_14,Player_84,0,0,0
29,2,4,6,Player_13,Player_83,4,0,4
29,2,5,1,Player_48,Player_59,3,0,3
29,2,5,2,Player_21,Player_97,4,0,4
29,2,5,3,Player_41,Player_97,1,0,1
29,2,5,4,Player_32,Player_61,1,0,1
29,2,5,5,Player_48,Player_77,0,0,0
29,2,5,6,Player_2,Player_78,4,1,5
29,2,6,1,Player_34,Player_68,0,0,0
29,2,6,2,Player_27,Player_94,0,0,0
29,2,6,3,Player_31,Player_65,0,0,0
29,2,6,4,Player_27,Player_87,1,0,1
29,2,6,5,Player_4,Player_75,2,0,2
29,2,6,6,Player_40,Player_64,0,0,0
29,2,7,1,Player_18,Player_90,2,0,2
29,2,7,2,Player_41,Player_90,0,0,0
29,2,7,3,Player_4,Player_70,0,0,0
29,2,7,4,Player_40,Player_70,0,0,0
29,2,7,5,Player_25,Player_80,1,0,1
29,2,7,6,Player_5,Player_80,1,0,1
29,2,8,1,Player_30,Player_67,0,0,0
29,2,8,2,Player_15,Player_68,0,0,0
29,2,8,3,Player_31,Player_93,0,0,0
29,2,8,4,Player_20,Player_84,1,0,1
29,2,8,5,Player_45,Player_67,1,0,1
29,2,8,6,Player_30,Player_97,6,0,6
29,2,9,1,Player_19,Player_59,0,0,0
29,2,9,2,Player_24,Player_58,2,0,2
29,2,9,3,Player_33,Player_70,4,0,4
29,2,9,4,Player_17,Player_80,1,0,1
29,2,9,5,Player_5,Player_61,0,0,0
29,2,9,6,Player_38,Player_51,1,0,1
29,2,10,1,Player_40,Player_51,2,0,2
29,2,10,2,Player_30,Player_96,0,0,0
29,2,10,3,Player_11,Player_73,2,0,2
29,2,10,4,Player_2,Player_64,1,0,1
29,2,10,5,Player_48,Player_96,0,0,0
29,2,10,6,Player_47,Player_73,3,0,3
